Country,Customs Value (Gen) ($US),Customs  Value (Cons) ($US),Quantity 1 (Gen),Quantity 1 (Cons),Census Short Commodity Description,Date - Fixed,HTS,Category Description,Price Range
Ecuador,382246,382246,15193,15193,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,305539,305539,12110,12110,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,41013,41013,716,716,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Kuwait,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,35100,35100,9000,9000,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",01/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,42892,42892,10998,10998,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,42962,42962,11016,11016,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,83553,83553,3911,3911,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,60404,60404,3044,3044,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,85074,85074,3943,3943,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,80833,80833,5867,5867,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",01/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,52186,52186,3945,3945,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Indonesia,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2015 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,2500,2500,91,91,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,4800,4800,91,91,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,9600,9600,181,181,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,40841,40841,2277,2277,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,7200,7200,136,136,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,13071,13071,898,898,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,4800,4800,680,680,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,4800,4800,680,680,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,159540,159540,5614,5614,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,3200,3200,93,93,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,7800,7800,2417,2417,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,93250,93250,5688,5688,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,201744,201744,8003,8003,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,31348,31348,3520,3520,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,224129,224129,10668,10668,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,27475,27475,5014,5014,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,230325,230325,12615,12615,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,821245,821245,32674,32674,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,147600,147600,5125,5125,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,252725,252725,9171,9171,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,43594,43594,11178,11178,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",01/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,45630,45630,4537,4537,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,42962,42962,4272,4272,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,80000,80000,3567,3567,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,63024,63024,2954,2954,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,65724,65724,3312,3312,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Sri Lanka,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2016 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,2016,2016,67,67,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Honduras,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,7200,7200,136,136,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",01/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,25859,25859,1473,1473,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,12188,12188,346,346,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,16699,16699,885,885,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,29799,29799,1367,1367,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,3000,3000,45,45,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,15187,15187,766,766,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,76642,76642,3110,3110,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,27259,27259,1424,1424,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Nicaragua,7200,7200,136,136,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,5184,5184,734,734,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",01/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,31809,31809,7370,7370,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",02/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,8378,8378,1580,1580,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,52662,52662,7382,7382,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,213240,213240,8208,8208,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,225371,225371,9744,9744,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,212400,212400,8520,8520,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,25802,25802,2786,2786,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,7776,7776,1102,1102,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,198000,198000,6480,6480,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,8496,8496,1204,1204,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Dominican Republic,200858,200858,7932,7932,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,73538,73538,2498,2498,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",03/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,5930,5930,87,87,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,360188,360188,13474,13474,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Ecuador,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,5676,5676,141,141,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Brazil,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Spain,8314,8314,1200,1200,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Spain,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",10/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Spain,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",11/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
Spain,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",12/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,35100,35100,3490,3490,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",04/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",05/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",06/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",07/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",08/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
United Arab Emirates,0,0,0,0,"WRAPPER TOBACCO, NESOI CONTAINING OVER 35% WRAPPER",09/1/2017 12:00:00 AM,2401102140,UNST. WRAPPER,
